paper_id,venue,year,title_acronym_count,title_word_count,title_acronym_density,abstract_acronym_count,abstract_word_count,abstract_acronym_density,title_acronyms,abstract_acronyms,arxiv_primary_category
1989_8f121ce07d74717e0b1f21d122e04521,neurips,1989,0,5,0.0,0,93,0.0,,,
1989_6c9882bbac1c7093bd25041881277658,neurips,1989,0,3,0.0,0,85,0.0,,,
1989_92c8c96e4c37100777c7190b76d28233,neurips,1989,0,6,0.0,0,0,0.0,,,
1989_979d472a84804b9f647bc185a877a8b5,neurips,1989,0,7,0.0,2,119,1.6807,,TDNN|IDNN,
1989_9c838d2e45b2ad1094d42f4ef36764f6,neurips,1989,0,8,0.0,3,234,1.2821,,DATAFLOW|ARCHITECTURES|MIT,
1989_9b04d152845ec0a378394003c96da594,neurips,1989,0,9,0.0,0,76,0.0,,,
1989_9cfdf10e8fc047a44b08ed031e1f0ed1,neurips,1989,0,9,0.0,0,163,0.0,,,
1989_c24cd76e1ce41366a4bbe8a49b02a028,neurips,1989,0,10,0.0,17,287,5.9233,,BPTT|BACKPROPAGATION|THROUGH|BPTT|BPTT|RTRL|BPTT|REAL|TI|RECURRENT|LEARNING|RTRL|IN|IN|IN|BPTT|ofBPTT,
1989_b1d10e7bafa4421218a51b1e1f1b0ba2,neurips,1989,0,10,0.0,0,128,0.0,,,
1989_a4f23670e1833f3fdb077ca70bbd5d66,neurips,1989,0,8,0.0,1,110,0.9091,,DBM,
1989_a597e50502f5ff68e3e25b9114205d4a,neurips,1989,0,6,0.0,0,113,0.0,,,
1989_b1a59b315fc9a3002ce38bbe070ec3f5,neurips,1989,0,8,0.0,0,329,0.0,,,
1989_ac1dd209cbcc5e5d1c6e28598e8cbbe8,neurips,1989,0,6,0.0,1,117,0.8547,,OH,
1989_cfecdb276f634854f3ef915e2e980c31,neurips,1989,0,8,0.0,0,78,0.0,,,
1989_cb70ab375662576bd1ac5aaf16b3fca4,neurips,1989,0,7,0.0,1,328,0.3049,,POP,
1989_cfa0860e83a4c3a763a7e62d825349f7,neurips,1989,0,14,0.0,0,164,0.0,,,
1989_ca46c1b9512a7a8315fa3c5a946e8265,neurips,1989,0,8,0.0,2,91,2.1978,,NBRF|NEW,
1989_c0e190d8267e36708f955d7ab048990d,neurips,1989,0,17,0.0,0,226,0.0,,,
1989_c52f1bd66cc19d05628bd8bf27af3ad6,neurips,1989,0,10,0.0,0,87,0.0,,,
1989_bcbe3365e6ac95ea2c0343a2395834dd,neurips,1989,2,9,22.2222,10,165,6.0606,MLP|HMM,MLP|HMM|MLP|MAP|HMM|ML|MAP|MLP|HMM|MLP,
1989_bd686fd640be98efaae0091fa301e613,neurips,1989,0,7,0.0,0,142,0.0,,,
1989_be83ab3ecd0db773eb2dc1b0a17836a1,neurips,1989,0,12,0.0,0,233,0.0,,,
1989_d6baf65e0b240ce177cf70da146c8dc8,neurips,1989,0,12,0.0,0,77,0.0,,,
1989_d947bf06a885db0d477d707121934ff8,neurips,1989,0,16,0.0,7,328,2.1341,,JPL|CA|UCSD|CA|CA|NP|NP,
1989_d1c38a09acc34845c6be3a127a5aacaf,neurips,1989,0,4,0.0,0,121,0.0,,,
1989_d395771085aab05244a4fb8fd91bf4ee,neurips,1989,0,9,0.0,1,329,0.304,,CA,
1989_e165421110ba03099a1c0393373c5b43,neurips,1989,0,5,0.0,0,92,0.0,,,
1989_d96409bf894217686ba124d7356686c9,neurips,1989,0,10,0.0,6,104,5.7692,,EeG|EeG|ECG|EeG|EeG|EeG,
1989_db8e1af0cb3aca1ae2d0018624204529,neurips,1989,0,8,0.0,0,127,0.0,,,
1989_e3796ae838835da0b6f6ea37bcf8bcb7,neurips,1989,1,13,7.6923,4,101,3.9604,CM,CM|IPS|CM|CM,
1989_e56954b4f6347e897f954495eab16a88,neurips,1989,1,13,7.6923,4,107,3.7383,SONN,SONN|SONN|BP|BP,
1989_e2c0be24560d78c5e599c2a9c9d0bbd2,neurips,1989,0,13,0.0,0,121,0.0,,,
1989_e4a6222cdb5b34375400904f03d8e6a5,neurips,1989,0,12,0.0,0,120,0.0,,,
1989_eae27d77ca20db309e056e3d2dcd7d69,neurips,1989,1,10,10.0,3,140,2.1429,CHIR,CHIR|CHIR|CHIR,
1989_e96ed478dab8595a7dbda4cbcbee168f,neurips,1989,1,10,10.0,3,95,3.1579,VLSI,VLSI|CMOS|VLSI,
1989_eb163727917cbba1eea208541a643e74,neurips,1989,0,10,0.0,0,99,0.0,,,
1989_eda80a3d5b344bc40f3bc04f65b7a357,neurips,1989,0,6,0.0,0,339,0.0,,,
1989_f7664060cc52bc6f3d620bcedc94a4b6,neurips,1989,0,6,0.0,2,103,1.9417,,VOR|VOR,
1989_f90f2aca5c640289d0a29417bcb63a37,neurips,1989,0,12,0.0,4,148,2.7027,,RE|MD|STSAE|STSAE,
1989_f718499c1c8cef6730f9fd03c8125cab,neurips,1989,1,10,10.0,2,56,3.5714,SIMD,SIMD|DAP,
1989_f340f1b1f65b6df5b5e3f94d95b11daf,neurips,1989,0,8,0.0,2,109,1.8349,,TRAFFIC|TRAFFIC,
1989_ec8ce6abb3e952a85b8551ba726a1227,neurips,1989,0,7,0.0,0,76,0.0,,,
1989_fe131d7f5a6b38b23cc967316c13dae2,neurips,1989,0,10,0.0,0,66,0.0,,,
1990_06eb61b839a0cefee4967c67ccb099dc,neurips,1990,0,10,0.0,0,145,0.0,,,
1990_0deb1c54814305ca9ad266f53bc82511,neurips,1990,1,10,10.0,3,99,3.0303,VLSI,CMOS|VLSI|DOG,
1990_04025959b191f8f9de3f924f0940515f,neurips,1990,0,6,0.0,0,142,0.0,,,
1990_01386bd6d8e091c2ab4c7c7de644d37b,neurips,1990,1,7,14.2857,0,125,0.0,LMS,,
1990_00ec53c4682d36f5c4359f4ae7bd7ba1,neurips,1990,0,8,0.0,2,215,0.9302,,KNN|KNN,
1990_1543843a4723ed2ab08e18053ae6dc5b,neurips,1990,0,7,0.0,3,333,0.9009,,OH|USA|NP,
1990_019d385eb67632a7e958e23f24bd07d7,neurips,1990,0,6,0.0,0,210,0.0,,,
1990_00411460f7c92d2124a67ea0f4cb5f85,neurips,1990,0,9,0.0,2,161,1.2422,,HCNN|HCNN,
1990_11b9842e0a271ff252c1903e7132cd68,neurips,1990,2,9,22.2222,8,100,8.0,ART2|BP,ART2|ART2|BP|ART2|ART2|BP|ART2|BP,
1990_0584ce565c824b7b7f50282d9a19945b,neurips,1990,0,9,0.0,0,105,0.0,,,
1990_0c74b7f78409a4022a2c4c5a5ca3ee19,neurips,1990,0,3,0.0,0,84,0.0,,,
1990_13f9896df61279c928f19721878fac41,neurips,1990,0,8,0.0,0,50,0.0,,,
1990_0d0fd7c6e093f7b804fa0150b875b868,neurips,1990,0,3,0.0,0,26,0.0,,,
1990_142949df56ea8ae0be8b5306971900a4,neurips,1990,0,7,0.0,2,68,2.9412,,VLSI|MOSIS,
1990_0bb4aec1710521c12ee76289d9440817,neurips,1990,0,6,0.0,0,142,0.0,,,
1990_1068c6e4c8051cfd4e9ea8072e3189e2,neurips,1990,1,12,8.3333,4,102,3.9216,CART,CART|ID3|MLP|MLP,
1990_05049e90fa4f5039a8cadc6acbb4b2cc,neurips,1990,0,7,0.0,1,111,0.9009,,VLSI,
1990_138bb0696595b338afbab333c555292a,neurips,1990,0,8,0.0,0,98,0.0,,,
1990_158f3069a435b314a80bdcb024f8e422,neurips,1990,0,8,0.0,0,0,0.0,,,
1990_1651cf0d2f737d7adeab84d339dbabd3,neurips,1990,0,6,0.0,0,292,0.0,,,
1990_17d63b1625c816c22647a73e1482372b,neurips,1990,1,10,10.0,3,77,3.8961,CCD,CCD|CCD|CCD,
1990_18997733ec258a9fcaf239cc55d53363,neurips,1990,0,11,0.0,0,63,0.0,,,
1990_3c7781a36bcd6cf08c11a970fbe0e2a6,neurips,1990,0,2,0.0,1,52,1.9231,,QFf,
1990_352fe25daf686bdb4edca223c921acea,neurips,1990,0,5,0.0,0,0,0.0,,,
1990_25b2822c2f5a3230abfadd476e8b04c9,neurips,1990,0,9,0.0,0,158,0.0,,,
1990_2421fcb1263b9530df88f7f002e78ea5,neurips,1990,0,8,0.0,1,71,1.4085,,VC,
1990_310dcbbf4cce62f762a2aaa148d556bd,neurips,1990,0,7,0.0,0,0,0.0,,,
1990_28f0b864598a1291557bed248a998d4e,neurips,1990,0,8,0.0,0,0,0.0,,,
1990_248e844336797ec98478f85e7626de4a,neurips,1990,0,8,0.0,5,124,4.0323,,ALVINN|ALVINN|CMU|ALVINN|ALVINN,
1990_18d8042386b79e2c279fd162df0205c8,neurips,1990,0,8,0.0,1,159,0.6289,,LMS,
1990_2f2b265625d76a6704b08093c652fd79,neurips,1990,1,9,11.1111,7,191,3.6649,VLSI,VLSI|VLSI|IMPLEMENTATION|FLEXIBIliTY|VS|PERFORMANCE|VLSI,
1990_320722549d1751cf3f247855f937b982,neurips,1990,0,6,0.0,1,78,1.2821,,BCM,
1990_39461a19e9eddfb385ea76b26521ea48,neurips,1990,0,9,0.0,0,101,0.0,,,
1990_371bce7dc83817b7893bcdeed13799b5,neurips,1990,0,9,0.0,1,124,0.8065,,RMS,
1990_3ad7c2ebb96fcba7cda0cf54a2e802f5,neurips,1990,0,14,0.0,0,79,0.0,,,
1990_24b16fede9a67c9251d3e7c7161c83ac,neurips,1990,0,11,0.0,0,152,0.0,,,
1990_37bc2f75bf1bcfe8450a1a41c200364c,neurips,1990,0,7,0.0,1,106,0.9434,,CMOS,
1990_357a6fdf7642bf815a88822c447d9dc4,neurips,1990,0,7,0.0,0,135,0.0,,,
1990_34ed066df378efacc9b924ec161e7639,neurips,1990,0,7,0.0,3,109,2.7523,,NP|PAC|CPU,
1990_26e359e83860db1d11b6acca57d8ea88,neurips,1990,0,8,0.0,2,157,1.2739,,NOT|NP,
1990_3fe94a002317b5f9259f82690aeea4cd,neurips,1990,0,16,0.0,0,150,0.0,,,
1990_3dd48ab31d016ffcbf3314df2b3cb9ce,neurips,1990,0,9,0.0,1,94,1.0638,,TIMIT,
1990_41ae36ecb9b3eee609d05b90c14222fb,neurips,1990,0,11,0.0,0,103,0.0,,,
1990_40008b9a5380fcacce3976bf7c08af5b,neurips,1990,0,14,0.0,3,76,3.9474,,CART|ID3|MARS,
1990_52720e003547c70561bf5e03b95aa99f,neurips,1990,1,8,12.5,2,51,3.9216,EMPATH,IS|KaR,
1990_4f6ffe13a5d75b2d6a3923922b3922e5,neurips,1990,0,8,0.0,1,144,0.6944,,ELSAP,
1990_58238e9ae2dd305d79c2ebc8c1883422,neurips,1990,1,5,20.0,2,298,0.6711,VLSI,VLSI|VLSI,
1990_41f1f19176d383480afa65d325c06ed0,neurips,1990,0,8,0.0,0,160,0.0,,,
1990_49182f81e6a13cf5eaa496d51fea6406,neurips,1990,0,3,0.0,0,142,0.0,,,
1990_432aca3a1e345e339f35a30c8f65edce,neurips,1990,0,7,0.0,0,94,0.0,,,
1990_4f4adcbf8c6f66dcfc8a3282ac2bf10a,neurips,1990,2,16,12.5,7,100,7.0,CMAC|CMOS,CMAC|CMOS|CMAC|VME|CMAC|CMAC|CMAC,
1990_42e7aaa88b48137a16a1acd04ed91125,neurips,1990,0,10,0.0,4,172,2.3256,,ONRBF|RBF|ONBF|ONBF,
1990_577bcc914f9e55d5e4e4f82f9f00e7d4,neurips,1990,0,9,0.0,0,84,0.0,,,
1990_5737c6ec2e0716f3d8a7a5c4e0de0d9a,neurips,1990,0,12,0.0,0,142,0.0,,,
1990_5a4b25aaed25c2ee1b74de72dc03c14e,neurips,1990,0,8,0.0,0,312,0.0,,,
1990_5b8add2a5d98b1a652ea7fd72d942dac,neurips,1990,0,4,0.0,1,95,1.0526,,RBF,
1990_66368270ffd51418ec58bd793f2d9b1b,neurips,1990,0,14,0.0,2,183,1.0929,,GMDH|KD,
1990_5ef698cd9fe650923ea331c15af3b160,neurips,1990,0,10,0.0,5,134,3.7313,,MI|ME|MT|MST|MT,
1990_66808e327dc79d135ba18e051673d906,neurips,1990,1,9,11.1111,1,51,1.9608,VLSI,VLSI,
1990_6855456e2fe46a9d49d3d3af4f57443d,neurips,1990,1,11,9.0909,0,187,0.0,CAM,,
1990_6c524f9d5d7027454a783c841250ba71,neurips,1990,0,8,0.0,0,65,0.0,,,
1990_6883966fd8f918a4aa29be29d2c386fb,neurips,1990,0,6,0.0,3,76,3.9474,,RBF|RBF|RBF,
1990_69cb3ea317a32c4e6143e665fdb20b14,neurips,1990,0,4,0.0,1,106,0.9434,,PAC,
1990_6da37dd3139aa4d9aa55b8d237ec5d4a,neurips,1990,0,9,0.0,0,98,0.0,,,
1990_758874998f5bd0c393da094e1967a72b,neurips,1990,0,10,0.0,0,67,0.0,,,
1990_75fc093c0ee742f6dddaa13fff98f104,neurips,1990,0,9,0.0,3,69,4.3478,,CONCERT|CONCERT|CONCERT,
1990_6faa8040da20ef399b63a72d0e4ab575,neurips,1990,0,7,0.0,0,157,0.0,,,
1990_6ecbdd6ec859d284dc13885a37ce8d81,neurips,1990,1,5,20.0,5,270,1.8519,EEPROM,EEPROM|EEPROM|EEPROM|ANALOG|WEIGHTING,
1990_70c639df5e30bdee440e4cdf599fec2b,neurips,1990,0,8,0.0,0,91,0.0,,,
1990_7eacb532570ff6858afd2723755ff790,neurips,1990,0,8,0.0,1,261,0.3831,,OCR,
1990_819f46e52c25763a55cc642422644317,neurips,1990,0,8,0.0,0,185,0.0,,,
1990_816b112c6105b3ebd537828a39af4818,neurips,1990,0,10,0.0,2,123,1.626,,VC|VC,
1990_8d7d8ee069cb0cbbf816bbb65d56947e,neurips,1990,0,4,0.0,0,53,0.0,,,
1990_8e98d81f8217304975ccb23337bb5761,neurips,1990,0,9,0.0,2,83,2.4096,,ANN|ANN,
1990_8cb22bdd0b7ba1ab13d742e22eed8da2,neurips,1990,0,4,0.0,0,127,0.0,,,
1990_82cec96096d4281b7c95cd7e74623496,neurips,1990,0,18,0.0,1,102,0.9804,,FNES,
1990_89f0fd5c927d466d6ec9a21b9ac34ffa,neurips,1990,0,7,0.0,1,106,0.9434,,LMS,
1990_8bf1211fd4b7b94528899de0a43b9fb3,neurips,1990,0,9,0.0,6,344,1.7442,,AG|HaIm|IUch|PIl|PJ|JO,
1990_8d3bba7425e7c98c50f52ca1b52d3735,neurips,1990,0,8,0.0,0,41,0.0,,,
1990_8dd48d6a2e2cad213179a3992c0be53c,neurips,1990,0,7,0.0,0,242,0.0,,,
1990_8efb100a295c0c690931222ff4467bb8,neurips,1990,1,11,9.0909,3,110,2.7273,DNA,KBANN|DNA|DNA,
1990_8fe0093bb30d6f8c31474bd0764e6ac0,neurips,1990,1,8,12.5,2,78,2.5641,ALCOVE,ALCOVE|ALCOVE,
1990_94f6d7e04a4d452035300f18b984988c,neurips,1990,0,9,0.0,0,112,0.0,,,
1990_950a4152c2b4aa3ad78bdd6b366cc179,neurips,1990,0,8,0.0,3,225,1.3333,,WHAT|IS|BUMPTREE,
1990_9de6d14fff9806d4bcd1ef555be766cd,neurips,1990,0,14,0.0,1,54,1.8519,,ANNNI,
1990_ad13a2a07ca4b7642959dc0c4c740ab6,neurips,1990,1,6,16.6667,0,67,0.0,ANN,,
1990_9be40cee5b0eee1462c82c6964087ff9,neurips,1990,0,6,0.0,1,88,1.1364,,TML90,
1990_a01a0380ca3c61428c26a231f0e49a09,neurips,1990,0,5,0.0,1,50,2.0,,SPRINT,
1990_9dfcd5e558dfa04aaf37f137a1d9d3e5,neurips,1990,0,10,0.0,4,288,1.3889,,MT|MT|MOTIVATION|MT,
1990_a666587afda6e89aec274a3657558a27,neurips,1990,0,8,0.0,0,116,0.0,,,
1990_a02ffd91ece5e7efeb46db8f10a74059,neurips,1990,0,7,0.0,3,162,1.8519,,LA|LA|SPICE,
1990_9fd81843ad7f202f26c1a174c7357585,neurips,1990,0,12,0.0,1,270,0.3704,,NJ,
1990_a8c88a0055f636e4a163a5e3d16adab7,neurips,1990,0,8,0.0,0,59,0.0,,,
1990_a49e9411d64ff53eccfdd09ad10a15b3,neurips,1990,0,15,0.0,0,120,0.0,,,
1990_aa942ab2bfa6ebda4840e7360ce6e7ef,neurips,1990,0,8,0.0,4,115,3.4783,,LPNN|DTW|HMM|LPNN,
1990_ad972f10e0800b49d76fed33a21f6698,neurips,1990,0,8,0.0,0,79,0.0,,,
1990_b7b16ecf8ca53723593894116071700c,neurips,1990,0,6,0.0,0,52,0.0,,,
1990_b6f0479ae87d244975439c6124592772,neurips,1990,0,18,0.0,3,119,2.521,,CA|GA|GA,
1990_b2eb7349035754953b57a32e2841bda5,neurips,1990,0,8,0.0,0,64,0.0,,,
1990_b3967a0e938dc2a6340e258630febd5a,neurips,1990,0,11,0.0,0,94,0.0,,,
1990_bbcbff5c1f1ded46c25d28119a85c6c2,neurips,1990,1,9,11.1111,0,107,0.0,SEXNET,,
1990_b83aac23b9528732c23cc7352950e880,neurips,1990,0,6,0.0,0,49,0.0,,,
1990_b9228e0962a78b84f3d5d92f4faa000b,neurips,1990,0,9,0.0,0,162,0.0,,,
1990_bac9162b47c56fc8a4d2a519803d51b3,neurips,1990,2,4,50.0,5,92,5.4348,VLSI|TInMANN,TlnMAN|VLSI|TlnMANN|MOSIS|MHz,
1990_bbf94b34eb32268ada57a3be5062fe7d,neurips,1990,3,16,18.75,1,102,0.9804,MIT|SUMMIT|VOYAGER,VOYAGER,
1990_bc6dc48b743dc5d013b1abaebd2faed2,neurips,1990,0,8,0.0,0,84,0.0,,,
1990_beed13602b9b0e6ecb5b568ff5058f07,neurips,1990,1,10,10.0,2,99,2.0202,CNAPS,CN|APS,
1990_c042f4db68f23406c6cecf84a7ebb0fe,neurips,1990,0,8,0.0,1,142,0.7042,,PM,
1990_c058f544c737782deacefa532d9add4c,neurips,1990,0,11,0.0,9,144,6.25,,MLP|HMM|MLP|HMM|DARPA|MLP|MLP|HMM|HMM,
1990_d709f38ef758b5066ef31b18039b8ce5,neurips,1990,0,8,0.0,0,112,0.0,,,
1990_bca82e41ee7b0833588399b1fcd177c7,neurips,1990,0,15,0.0,0,107,0.0,,,
1990_c86a7ee3d8ef0b551ed58e354a836f2b,neurips,1990,0,11,0.0,4,129,3.1008,,ANN|ANN|ANN|ANN,
1990_d1f255a373a3cef72e03aa9d980c7eca,neurips,1990,0,12,0.0,0,83,0.0,,,
1990_cd00692c3bfe59267d5ecfac5310286c,neurips,1990,0,9,0.0,0,90,0.0,,,
1990_cf004fdc76fa1a4f25f62e0eb5261ca3,neurips,1990,0,12,0.0,0,104,0.0,,,
1990_d296c101daa88a51f6ca8cfc1ac79b50,neurips,1990,0,7,0.0,0,0,0.0,,,
1990_c3e878e27f52e2a57ace4d9a76fd9acf,neurips,1990,0,10,0.0,0,73,0.0,,,
1990_caf1a3dfb505ffed0d024130f58c5cfa,neurips,1990,0,3,0.0,0,124,0.0,,,
1990_c5ff2543b53f4cc0ad3819a36752467b,neurips,1990,0,8,0.0,4,352,1.1364,,TX|MULIPLEXING|IN|NEURONS,
1990_d34ab169b70c9dcd35e62896010cd9ff,neurips,1990,0,11,0.0,1,112,0.8929,,EBMF,
1990_d9fc5b73a8d78fad3d6dffe419384e70,neurips,1990,0,11,0.0,6,259,2.3166,,AHC|AHC|DP|DP|DP|DP,
1990_dc912a253d1e9ba40e2c597ed2376640,neurips,1990,0,7,0.0,0,144,0.0,,,
1990_ddb30680a691d157187ee1cf9e896d03,neurips,1990,0,10,0.0,2,255,0.7843,,MDL|MDL,
1990_e0c641195b27425bb056ac56f8953d24,neurips,1990,0,12,0.0,0,160,0.0,,,
1990_e46de7e1bcaaced9a54f1e9d0d2f800d,neurips,1990,0,8,0.0,0,139,0.0,,,
1990_e7b24b112a44fdd9ee93bdf998c6ca0e,neurips,1990,0,8,0.0,0,123,0.0,,,
1990_eddea82ad2755b24c4e168c5fc2ebd40,neurips,1990,0,13,0.0,0,0,0.0,,,
1990_eed5af6add95a9a6f1252739b1ad8c24,neurips,1990,0,12,0.0,0,0,0.0,,,
1990_efe937780e95574250dabe07151bdc23,neurips,1990,0,7,0.0,0,0,0.0,,,
1990_ef0d3930a7b6c95bd2b32ed45989c61f,neurips,1990,0,11,0.0,1,130,0.7692,,IL,
1990_f2fc990265c712c49d51a18a32b39f0c,neurips,1990,0,12,0.0,2,100,2.0,,IR|IRN,
1990_f85454e8279be180185cac7d243c5eb3,neurips,1990,0,11,0.0,0,98,0.0,,,
1990_fb7b9ffa5462084c5f4e7e85a093e6d7,neurips,1990,0,7,0.0,0,0,0.0,,,
1990_f61d6947467ccd3aa5af24db320235dd,neurips,1990,0,12,0.0,0,111,0.0,,,
1990_f9b902fc3289af4dd08de5d1de54f68f,neurips,1990,0,9,0.0,5,168,2.9762,,NN|NN|NN|NN|rIOr,
1990_f74909ace68e51891440e4da0b65a70c,neurips,1990,0,5,0.0,0,114,0.0,,,
1990_f4f6dce2f3a0f9dada0c2b5b66452017,neurips,1990,0,6,0.0,2,78,2.5641,,LVQ|LVQ,
1990_faa9afea49ef2ff029a833cccc778fd0,neurips,1990,0,10,0.0,1,88,1.1364,,TDNN,
1990_f8c1f23d6a8d8d7904fc0ea8e066b3bb,neurips,1990,1,7,14.2857,0,0,0.0,VLSI,,
1990_f73b76ce8949fe29bf2a537cfa420e8f,neurips,1990,0,10,0.0,0,34,0.0,,,
1990_fccb60fb512d13df5083790d64c4d5dd,neurips,1990,0,14,0.0,0,68,0.0,,,
1990_fe73f687e5bc5280214e0486b273a5f9,neurips,1990,0,5,0.0,5,298,1.6779,,CRCC|RCC|RCC|THE|ARCHITECTURE,
1990_ffd52f3c7e12435a724a8f30fddadd9c,neurips,1990,0,15,0.0,2,105,1.9048,,RBF|RBF,
1991_05f971b5ec196b8c65b75d2ef8267331,neurips,1991,0,7,0.0,0,112,0.0,,,
1991_069d3bb002acd8d7dd095917f9efe4cb,neurips,1991,0,9,0.0,5,85,5.8824,,MS|TDNN|TDNN|MS|TDNN,
1991_01f78be6f7cad02658508fe4616098a9,neurips,1991,0,6,0.0,0,81,0.0,,,
1991_10a7cdd970fe135cf4f7bb55c0e3b59f,neurips,1991,0,6,0.0,0,0,0.0,,,
1991_13f320e7b5ead1024ac95c3b208610db,neurips,1991,0,11,0.0,0,0,0.0,,,
1991_11b921ef080f7736089c757404650e40,neurips,1991,0,12,0.0,2,92,2.1739,,ECG|EEG,
1991_0353ab4cbed5beae847a7ff6e220b5cf,neurips,1991,0,12,0.0,4,351,1.1396,,COISR|COISR|SACCADE|OCR,
1991_07563a3fe3bbe7e3ba84431ad9d055af,neurips,1991,0,11,0.0,5,106,4.717,,ANN|HMM|ANN|HMM|ANN,
1991_13f3cf8c531952d72e5847c4183e6910,neurips,1991,0,8,0.0,2,77,2.5974,,HMM|RBF,
1991_218a0aefd1d1a4be65601cc6ddc1520e,neurips,1991,0,5,0.0,5,122,4.0984,,PNN|PNN|PNN|PNN|WPNN,
1991_1a5b1e4daae265b790965a275b53ae50,neurips,1991,0,8,0.0,2,82,2.439,,IT|IT,
1991_15de21c670ae7c3f6f3f1f37029303c9,neurips,1991,0,10,0.0,3,116,2.5862,,TIle|RTRL|TIle,
1991_1728efbda81692282ba642aafd57be3a,neurips,1991,0,7,0.0,0,129,0.0,,,
1991_16c222aa19898e5058938167c8ab6c57,neurips,1991,0,9,0.0,2,117,1.7094,,NMDA|NMDA,
1991_0fcbc61acd0479dc77e3cccc0f5ffca7,neurips,1991,0,10,0.0,0,273,0.0,,,
1991_1be3bc32e6564055d5ca3e5a354acbef,neurips,1991,0,7,0.0,1,175,0.5714,,NSO,
1991_087408522c31eeb1f982bc0eaf81d35f,neurips,1991,0,8,0.0,1,64,1.5625,,PAC,
1991_15d4e891d784977cacbfcbb00c48f133,neurips,1991,0,12,0.0,0,208,0.0,,,
1991_2050e03ca119580f74cca14cc6e97462,neurips,1991,0,5,0.0,0,128,0.0,,,
1991_1bb91f73e9d31ea2830a5e73ce3ed328,neurips,1991,1,15,6.6667,35,405,8.642,LSI,PRQSO|CB|DEGFHJILK|MNFO|TVUWULHYX|TV|QSO|HJ|uvÆÌ|ÙÚ|ÛJv|ÃÒÑ|sVÈÊÉ|ÄÔj|ÆA|jNÄLj8Ø|POwú|QRpj|ÖGr|ÖCØ|JI|NJú|ôYX|TS|ËÒô|JmnÅ|ÛJv|ÉÂÉ|vHG|FESmp|LÈ|ÑyÑ|öVU|ÒÖJÏ|ÑM,
1991_3cf166c6b73f030b4f67eeaeba301103,neurips,1991,0,6,0.0,0,36,0.0,,,
1991_26337353b7962f533d78c762373b3318,neurips,1991,0,7,0.0,0,70,0.0,,,
1991_250cf8b51c773f3f8dc8b4be867a9a02,neurips,1991,0,13,0.0,2,257,0.7782,,CF|MmoIlO,
1991_258be18e31c8188555c2ff05b4d542c3,neurips,1991,0,6,0.0,2,113,1.7699,,NN|NN,
1991_25ddc0f8c9d3e22e03d3076f98d83cb2,neurips,1991,0,13,0.0,6,174,3.4483,,VOR|VOR|VOR|VESTIBULAR|COMPENSATION|VOR,
1991_285e19f20beded7d215102b49d5c09a0,neurips,1991,1,6,16.6667,5,119,4.2017,PID,KBANN|MANNCON|PID|PID|PID,
1991_2d6cc4b2d139a53512fb8cbb3086ae2e,neurips,1991,0,6,0.0,4,83,4.8193,,WTA|WT|DA|WTA,
1991_298f95e1bf9136124592c8d4825a06fc,neurips,1991,0,16,0.0,0,102,0.0,,,
1991_2bb232c0b13c774965ef8558f0fbd615,neurips,1991,0,5,0.0,0,203,0.0,,,
1991_2b8a61594b1f4c4db0902a8a395ced93,neurips,1991,0,5,0.0,0,113,0.0,,,
1991_2f55707d4193dc27118a0f19a1985716,neurips,1991,0,8,0.0,0,92,0.0,,,
1991_37f0e884fbad9667e38940169d0a3c95,neurips,1991,0,5,0.0,14,203,6.8966,,LTE|LTE|LTE|LTE|LTE|COM|PARI|SO|SUM|PRO|DU|CT|MAX|SORTING,
1991_35051070e572e47d2c26c241ab88307f,neurips,1991,0,9,0.0,0,0,0.0,,,
1991_3a0772443a0739141292a5429b952fe6,neurips,1991,0,9,0.0,0,207,0.0,,,
1991_33e8075e9970de0cfea955afd4644bb2,neurips,1991,0,11,0.0,0,187,0.0,,,
1991_389bc7bb1e1c2a5e7e147703232a88f6,neurips,1991,0,11,0.0,2,105,1.9048,,DA|DA,
1991_3dc4876f3f08201c7c76cb71fa1da439,neurips,1991,0,8,0.0,0,92,0.0,,,
1991_38913e1d6a7b94cb0f55994f679f5956,neurips,1991,0,7,0.0,0,88,0.0,,,
1991_428fca9bc1921c25c5121f9da7815cde,neurips,1991,0,8,0.0,0,60,0.0,,,
1991_42998cf32d552343bc8e460416382dca,neurips,1991,0,7,0.0,1,114,0.8772,,VLSI,
1991_46922a0880a8f11f8f69cbb52b1396be,neurips,1991,0,13,0.0,0,105,0.0,,,
1991_559cb990c9dffd8675f6bc2186971dc2,neurips,1991,0,12,0.0,3,148,2.027,,SNR|SNR|FFT,
1991_550a141f12de6341fba65b0ad0433500,neurips,1991,0,15,0.0,0,73,0.0,,,
1991_55a7cf9c71f1c9c495413f934dd1a158,neurips,1991,0,6,0.0,0,96,0.0,,,
1991_53fde96fcc4b4ce72d7739202324cd49,neurips,1991,0,5,0.0,0,261,0.0,,,
1991_4e4b5fbbbb602b6d35bea8460aa8f8e5,neurips,1991,0,11,0.0,1,76,1.3158,,DBS,
1991_58ae749f25eded36f486bc85feb3f0ab,neurips,1991,0,10,0.0,1,76,1.3158,,DBS,
1991_49ae49a23f67c759bf4fc791ba842aa2,neurips,1991,0,8,0.0,0,86,0.0,,,
1991_5737034557ef5b8c02c0e46513b98f90,neurips,1991,0,11,0.0,1,104,0.9615,,XOR,
1991_51d92be1c60d1db1d2e5e7a07da55b26,neurips,1991,0,8,0.0,0,112,0.0,,,
